,core,degree,h,influence,u
938,7,10,1,1.135,7294
939,5,13,7,1.135,455
940,10,12,1,1.134,550
941,4,13,5,1.134,3122
942,5,12,1,1.134,7263
943,4,12,1,1.134,2630
944,3,12,5,1.133,1468
945,5,11,8,1.133,5081
946,8,10,1,1.133,3875
947,3,13,1,1.133,1197
948,7,8,1,1.133,1512
949,8,10,1,1.133,3927
950,5,13,7,1.133,6761
951,5,14,1,1.133,6720
952,5,11,7,1.133,8205
953,12,13,12,1.132,5448
954,8,10,1,1.132,3656
955,5,11,7,1.132,5905
956,2,12,1,1.132,1637
957,9,10,1,1.132,575
958,4,11,4,1.132,7012
959,5,12,7,1.132,1824
960,9,9,9,1.132,594
961,9,10,1,1.132,6346
962,4,11,5,1.131,3565
963,4,10,1,1.131,1903
964,6,12,1,1.131,6247
965,6,10,1,1.131,7972
966,4,7,6,1.131,3293
967,5,12,6,1.131,3729
968,4,12,1,1.13,1642
969,4,13,4,1.13,6825
970,8,8,1,1.13,3276
971,9,10,1,1.13,1592
972,8,13,10,1.13,877
973,6,6,1,1.13,5944
974,5,10,1,1.13,4808
975,10,10,1,1.13,6752
976,5,9,7,1.13,5312
977,12,12,12,1.129,5713
978,6,9,8,1.129,8468
979,6,11,8,1.129,8476
980,8,13,1,1.129,1166
981,5,7,1,1.129,5938
982,8,12,8,1.129,6662
983,7,11,1,1.129,5816
984,4,12,6,1.129,8081
985,7,12,1,1.129,5935
986,7,11,1,1.128,2562
987,4,13,1,1.128,4820
988,6,11,1,1.128,6907
989,9,10,1,1.128,6049
990,3,12,1,1.128,2085
991,6,7,1,1.128,1879
992,3,13,1,1.128,7630
993,7,13,8,1.128,7074
994,5,12,8,1.128,4453
995,7,8,1,1.128,3420
996,8,9,9,1.128,671
997,2,12,1,1.128,3483
998,10,12,1,1.128,5799
999,5,10,1,1.127,5624
1000,7,10,1,1.127,8431
1001,4,9,6,1.127,2987
1002,5,11,1,1.127,5290
1003,8,10,9,1.127,1640
1004,5,12,1,1.127,6372
1005,4,10,1,1.127,4214
1006,4,13,5,1.127,5686
1007,8,12,1,1.126,875
1008,4,11,1,1.126,7401
1009,8,11,1,1.126,6917
1010,11,11,11,1.126,5241
1011,3,12,1,1.126,2535
1012,4,11,1,1.126,6577
1013,5,9,1,1.126,5397
1014,6,10,6,1.126,5457
1015,3,13,1,1.126,3381
1016,11,13,1,1.126,7676
1017,4,12,1,1.125,7280
1018,5,6,1,1.125,4626
1019,10,13,12,1.125,5017
1020,4,14,1,1.125,7460
1021,5,10,1,1.125,5146
1022,5,11,6,1.125,3480
1023,4,12,1,1.125,7717
1024,5,12,1,1.124,2735
1025,7,11,1,1.124,4086
1026,6,11,1,1.124,6654
1027,6,11,8,1.123,7777
1028,4,12,1,1.123,1419
1029,9,9,1,1.123,4062
1030,3,12,4,1.123,4293
1031,9,10,1,1.123,1209
1032,6,10,1,1.123,6762
1033,4,11,1,1.123,906
1034,8,11,1,1.123,7077
1035,5,11,1,1.123,6970
1036,10,11,10,1.123,6782
1037,4,11,6,1.123,2873
1038,6,10,7,1.122,7579
1039,5,10,7,1.122,7771
1040,5,13,5,1.122,6484
1041,3,9,1,1.122,536
1042,7,8,1,1.122,1095
1043,6,12,6,1.122,793
1044,4,12,4,1.122,5344
1045,2,12,1,1.122,3691
1046,5,10,6,1.122,5263
1047,6,12,7,1.122,1335
1048,8,8,1,1.122,3808
1049,3,11,5,1.122,7975
1050,6,9,7,1.122,7216
1051,7,11,10,1.122,180
1052,4,10,1,1.122,7162
1053,5,13,1,1.122,5649
1054,3,6,3,1.122,5030
1055,6,11,1,1.121,1070
1056,6,10,1,1.121,5403
1057,7,11,1,1.121,540
1058,3,11,3,1.121,1502
1059,3,11,5,1.121,4363
1060,8,11,1,1.121,5126
1061,5,13,7,1.121,2689
1062,8,11,1,1.121,7080
1063,4,10,5,1.121,7415
1064,2,11,3,1.121,4004
1065,7,10,7,1.121,5332
1066,4,11,6,1.121,1012
1067,5,8,6,1.121,454
1068,5,6,1,1.121,6804
1069,6,8,7,1.121,6886
1070,7,11,8,1.12,2925
1071,3,8,1,1.12,2703
1072,5,11,1,1.12,7098
1073,7,11,1,1.12,8890
1074,4,11,5,1.12,6389
1075,6,10,6,1.12,5866
1076,7,9,1,1.12,7192
1077,2,11,1,1.12,5918
1078,6,11,7,1.119,4966
1079,5,11,1,1.119,6727
1080,7,11,1,1.119,4800
1081,8,9,1,1.119,4030
1082,7,10,1,1.119,7834
1083,6,10,7,1.119,5200
1084,4,7,1,1.119,5214
1085,3,10,6,1.119,6909
1086,6,10,7,1.119,407
1087,6,8,1,1.119,1167
1088,4,10,5,1.119,6403
1089,8,9,9,1.119,5547
1090,7,7,1,1.119,1685
1091,8,9,1,1.118,3320
1092,6,10,8,1.118,7031
1093,4,8,1,1.118,929
1094,7,9,8,1.118,6241
1095,9,9,9,1.118,3718
1096,5,12,6,1.118,7164
1097,6,9,1,1.118,5110
1098,6,9,6,1.117,6714
1099,9,11,1,1.117,2976
1100,8,11,9,1.117,6495
1101,7,8,8,1.117,7856
1102,7,8,8,1.117,1684
1103,5,8,6,1.117,4401
1104,3,9,4,1.117,6337
1105,8,9,1,1.117,5691
1106,6,11,7,1.117,6108
1107,4,13,6,1.117,4418
1108,7,9,7,1.117,2642
1109,6,10,1,1.116,7176
1110,7,9,7,1.116,1822
1111,4,11,6,1.116,150
1112,4,10,1,1.116,3614
1113,4,10,1,1.116,6458
1114,4,11,7,1.115,1362
1115,5,9,6,1.115,7766
1116,4,9,4,1.115,7769
1117,3,12,1,1.115,157
1118,2,10,1,1.115,5002
1119,7,10,1,1.115,6777
1120,7,11,8,1.115,5842
1121,8,10,1,1.115,399
1122,5,10,6,1.115,1083
1123,4,7,1,1.115,5917
1124,3,10,3,1.114,5728
1125,12,13,12,1.114,3126
1126,10,11,1,1.114,5923
1127,5,10,1,1.114,1274
1128,6,10,6,1.114,1268
1129,6,9,1,1.114,6842
1130,5,7,1,1.114,1643
1131,5,5,1,1.114,8072
1132,3,11,1,1.114,1469
1133,5,9,1,1.114,1442
1134,5,9,1,1.113,1966
1135,5,10,1,1.113,4244
1136,8,10,1,1.113,5871
1137,4,11,7,1.113,1734
1138,7,11,8,1.113,7044
1139,8,8,1,1.113,1025
1140,5,7,6,1.113,4568
1141,3,8,1,1.112,7063
1142,6,10,1,1.112,3986
1143,6,9,6,1.112,3569
1144,4,9,4,1.112,5760
1145,6,9,1,1.112,5818
1146,8,9,8,1.112,6060
1147,6,7,1,1.112,4868
1148,3,12,1,1.112,2452
1149,2,10,1,1.112,5562
1150,6,10,8,1.112,5423
1151,5,11,7,1.112,881
1152,6,8,1,1.112,6975
1153,3,9,1,1.111,3005
1154,2,11,1,1.111,7003
1155,8,11,10,1.111,3445
1156,7,8,1,1.111,2537
1157,5,11,1,1.111,9
1158,4,9,1,1.111,3322
1159,3,10,1,1.111,2547
1160,8,10,8,1.111,3997
1161,4,11,1,1.111,343
1162,8,10,9,1.111,1341
1163,3,11,1,1.111,6719
1164,8,10,1,1.111,6510
1165,5,10,6,1.111,52
1166,5,11,6,1.111,4079
1167,4,9,1,1.11,3092
1168,6,11,7,1.11,5024
1169,7,10,7,1.11,4346
1170,3,9,5,1.11,3907
1171,6,11,1,1.11,6873
1172,8,8,8,1.11,5602
1173,8,9,1,1.11,6944
1174,8,9,1,1.11,6629
1175,4,10,6,1.11,5690
1176,6,9,1,1.11,3006
1177,6,10,7,1.109,3629
1178,5,8,7,1.109,933
1179,5,7,6,1.109,8233
1180,9,10,9,1.108,1452
1181,7,10,9,1.108,4783
1182,4,8,1,1.108,1732
1183,3,10,4,1.108,6925
1184,7,11,8,1.108,4854
1185,3,9,1,1.108,6130
1186,6,9,1,1.108,5959
1187,6,8,6,1.108,7277
1188,3,11,3,1.108,6578
1189,3,10,1,1.107,4576
1190,4,10,5,1.107,513
1191,8,8,1,1.107,5366
1192,7,8,1,1.107,2500
1193,3,9,1,1.107,7946
1194,8,8,8,1.107,5560
1195,3,11,4,1.107,3888
1196,2,9,4,1.107,832
1197,3,9,1,1.107,8089
1198,3,10,1,1.107,2711
1199,4,10,1,1.106,2905
1200,5,10,1,1.106,6187
1201,7,7,1,1.106,6877
1202,4,8,5,1.106,8429
1203,6,9,1,1.106,4590
1204,5,9,1,1.106,6352
1205,2,8,3,1.106,2558
1206,5,9,1,1.106,7161
1207,3,12,1,1.106,3417
1208,5,10,7,1.106,5621
1209,4,9,1,1.106,2280
1210,6,9,1,1.106,5619
1211,7,9,1,1.105,2193
1212,4,4,1,1.105,7976
1213,6,8,1,1.105,7001
1214,5,10,1,1.105,1085
1215,5,10,6,1.105,7380
1216,4,8,5,1.104,495
1217,5,9,1,1.104,5492
1218,3,8,1,1.104,5901
1219,4,9,1,1.104,6916
1220,4,10,1,1.104,4933
1221,5,5,5,1.104,3170
1222,4,8,4,1.104,6079
1223,6,10,1,1.104,7184
1224,6,6,1,1.104,4702
1225,7,10,1,1.104,908
1226,5,5,1,1.104,3108
1227,8,10,1,1.104,3439
1228,5,10,1,1.104,1198
1229,5,12,1,1.104,128
1230,8,8,1,1.104,3282
1231,4,8,1,1.104,5152
1232,3,5,1,1.104,1075
1233,3,9,4,1.104,3601
1234,4,6,1,1.104,5188
1235,2,7,4,1.103,6723
1236,5,8,1,1.103,3915
1237,8,8,8,1.103,745
1238,4,9,1,1.103,6617
1239,7,10,1,1.103,1163
1240,3,10,1,1.103,4200
1241,7,10,8,1.103,1424
1242,7,8,7,1.103,964
1243,2,11,1,1.103,5385
1244,2,8,1,1.103,3283
1245,2,10,3,1.103,6519
1246,3,8,1,1.102,5507
1247,5,10,1,1.102,1628
1248,1,10,1,1.102,2075
1249,4,8,5,1.102,7865
1250,5,8,1,1.102,7314
1251,2,8,1,1.102,6957
1252,4,10,1,1.102,4109
1253,6,8,1,1.102,5386
1254,3,12,1,1.102,4001
1255,5,8,1,1.102,7067
1256,5,7,1,1.102,4042
1257,6,8,1,1.102,6996
1258,3,9,1,1.101,3255
1259,6,7,1,1.101,3897
1260,9,9,1,1.101,3127
1261,4,8,6,1.101,7171
1262,6,8,1,1.101,5052
1263,3,8,1,1.101,321
1264,3,8,1,1.101,3557
1265,3,10,1,1.101,1667
1266,5,6,6,1.101,5681
1267,4,8,4,1.101,4614
1268,5,10,1,1.101,3396
1269,3,9,1,1.101,4306
1270,2,10,1,1.101,3366
1271,4,9,1,1.101,1735
1272,4,7,1,1.101,5330
1273,3,7,1,1.101,2486
1274,3,9,1,1.101,1109
1275,7,9,8,1.1,1351
1276,3,10,5,1.1,5896
1277,6,9,1,1.1,1651
1278,7,8,7,1.1,6683
1279,3,10,5,1.1,4743
1280,7,8,8,1.1,4160
1281,4,8,1,1.1,7704
1282,3,9,5,1.1,4678
1283,5,9,1,1.099,5815
1284,5,8,1,1.099,5182
1285,7,9,8,1.099,6217
1286,6,9,6,1.099,7300
1287,4,6,5,1.099,1281
1288,5,8,1,1.099,4551
1289,6,7,1,1.099,7548
1290,6,9,7,1.099,2133
1291,6,9,7,1.098,4929
1292,7,9,1,1.098,4736
1293,5,10,1,1.098,992
1294,6,9,6,1.098,6316
1295,7,7,1,1.098,5499
1296,5,5,5,1.097,8426
1297,4,7,1,1.097,1974
1298,4,8,6,1.097,2823
1299,6,6,1,1.097,1530
1300,2,9,1,1.097,2275
1301,8,9,8,1.097,752
1302,6,8,1,1.097,3347
1303,5,11,1,1.097,5663
1304,6,8,7,1.097,6831
1305,4,9,4,1.097,3449
1306,7,7,7,1.097,453
1307,8,9,1,1.097,3574
1308,2,8,1,1.097,5005
1309,6,9,7,1.097,478
1310,5,8,1,1.096,4457
1311,7,9,1,1.096,4414
1312,7,8,7,1.096,6169
1313,7,10,8,1.096,4532
1314,2,10,2,1.096,59
1315,4,7,1,1.096,6699
1316,3,8,1,1.096,8645
1317,4,9,1,1.096,6972
1318,2,10,1,1.096,766
1319,5,9,1,1.096,814
1320,4,8,6,1.096,7260
1321,8,9,1,1.096,5039
1322,8,9,1,1.096,6928
1323,4,8,4,1.096,7258
1324,3,9,4,1.096,5636
1325,7,8,1,1.095,8348
1326,7,8,1,1.095,5851
1327,2,9,3,1.095,6122
1328,5,10,1,1.095,6587
1329,4,9,5,1.095,4540
1330,5,9,1,1.095,1524
1331,3,9,1,1.095,889
1332,5,8,7,1.095,8074
1333,5,8,1,1.095,224
1334,5,9,5,1.095,4472
1335,4,5,1,1.095,7712
1336,2,7,1,1.095,4100
1337,6,7,1,1.094,8325
1338,3,10,1,1.094,2851
1339,7,8,8,1.094,3075
1340,5,7,1,1.094,6515
1341,5,8,6,1.094,4284
1342,3,10,3,1.094,6470
1343,5,9,7,1.094,1869
1344,3,9,1,1.094,3843
1345,5,8,1,1.094,2216
1346,5,5,1,1.094,5781
1347,5,7,1,1.094,6340
1348,7,10,8,1.093,6043
1349,7,10,8,1.093,6069
1350,7,9,8,1.093,8377
1351,7,8,8,1.093,7150
1352,5,5,5,1.093,1924
1353,4,9,1,1.093,3249
1354,4,9,4,1.093,7609
1355,3,8,3,1.093,7000
1356,5,7,1,1.093,5694
1357,4,6,5,1.093,5209
1358,3,9,1,1.093,6623
1359,3,10,1,1.093,6023
1360,4,9,5,1.093,3902
1361,5,7,1,1.093,2101
1362,3,10,1,1.093,2876
1363,6,9,7,1.093,693
1364,5,9,1,1.093,6037
1365,7,8,8,1.093,2824
1366,7,7,7,1.093,4946
1367,4,7,5,1.093,6282
1368,5,7,1,1.093,4385
1369,5,9,5,1.092,7244
1370,3,9,3,1.092,7588
1371,4,8,5,1.092,6425
1372,6,8,1,1.092,7052
1373,2,8,1,1.092,3459
1374,7,8,1,1.092,5557
1375,6,7,1,1.092,1433
1376,4,8,1,1.092,6104
1377,4,7,1,1.092,3918
1378,3,9,4,1.092,5870
1379,7,10,1,1.092,5336
1380,4,9,4,1.092,7140
1381,5,8,1,1.092,1928
1382,3,10,3,1.092,3825
1383,6,8,1,1.092,9360
1384,3,8,1,1.092,1122
1385,5,8,1,1.092,4211
1386,7,9,7,1.092,3120
1387,5,9,7,1.091,2061
1388,5,8,1,1.091,4830
1389,6,9,1,1.091,6667
1390,2,9,1,1.091,7485
1391,3,9,1,1.091,6951
1392,4,8,1,1.091,1593
1393,3,8,4,1.091,2515
1394,8,9,1,1.091,6721
1395,2,10,2,1.091,5750
1396,4,5,1,1.091,6457
1397,5,8,1,1.091,6785
1398,5,7,1,1.09,514
1399,3,8,3,1.09,4506
1400,5,9,1,1.09,5688
1401,6,6,6,1.09,1148
1402,7,7,7,1.09,1621
1403,7,7,7,1.09,6837
1404,6,7,1,1.09,7326
1405,4,9,6,1.09,4638
1406,6,8,1,1.09,6670
1407,6,7,1,1.09,6767
1408,4,8,1,1.09,7313
1409,6,8,1,1.09,2401
1410,6,7,1,1.09,3196
1411,5,6,1,1.09,5849
1412,5,6,1,1.09,982
1413,4,8,1,1.09,3498
1414,3,8,5,1.09,6693
1415,3,4,1,1.09,9519
1416,4,6,1,1.09,6806
1417,6,6,1,1.09,6953
1418,3,4,1,1.09,1388
1419,3,6,1,1.089,5088
1420,4,6,1,1.089,5160
1421,2,6,3,1.089,1237
1422,4,8,1,1.089,6796
1423,3,8,4,1.089,4067
1424,6,8,1,1.089,2677
1425,3,6,1,1.089,7049
1426,4,8,1,1.089,4011
1427,5,8,7,1.089,30
1428,3,7,4,1.089,5687
1429,4,6,1,1.089,1668
1430,8,8,8,1.089,2098
1431,3,9,1,1.089,5171
1432,4,9,5,1.089,1409
1433,5,6,1,1.089,932
1434,5,9,1,1.089,7527
1435,3,6,1,1.089,5503
1436,6,9,1,1.089,275
1437,3,8,5,1.089,2881
1438,5,8,5,1.089,1371
1439,4,6,1,1.089,6607
1440,5,7,5,1.088,2388
1441,2,2,1,1.088,504
1442,4,7,4,1.088,6105
1443,5,7,1,1.088,5413
1444,6,8,7,1.088,6136
1445,4,8,1,1.088,4935
1446,3,3,1,1.088,674
1447,4,6,1,1.088,3234
1448,3,8,5,1.088,4250
1449,4,8,1,1.088,736
1450,5,7,1,1.088,2040
1451,6,8,1,1.088,7112
1452,6,9,1,1.088,7222
1453,3,8,5,1.088,4484
1454,5,8,6,1.088,3733
1455,2,9,1,1.088,7509
1456,2,7,3,1.088,6145
1457,7,7,7,1.088,8083
1458,3,8,1,1.088,4973
1459,6,8,7,1.088,4968
1460,4,8,6,1.087,3910
1461,5,7,1,1.087,4065
1462,5,8,1,1.087,1293
1463,6,6,1,1.087,560
1464,4,8,1,1.087,4816
1465,5,7,1,1.087,2834
1466,5,8,7,1.087,5098
1467,8,8,8,1.087,7214
1468,3,8,3,1.087,5298
1469,2,8,1,1.087,4860
1470,3,7,1,1.087,383
1471,3,7,1,1.087,7218
1472,4,6,1,1.087,5201
1473,6,7,7,1.087,4505
1474,3,7,1,1.087,6680
1475,7,7,1,1.086,5693
1476,6,8,1,1.086,4765
1477,3,7,4,1.086,6893
1478,6,8,7,1.086,5609
1479,4,8,1,1.086,2831
1480,2,7,1,1.086,3518
1481,6,6,6,1.086,3996
1482,3,9,1,1.086,6942
1483,4,4,1,1.086,3723
1484,4,8,5,1.086,2874
1485,5,8,6,1.086,4682
1486,3,7,1,1.086,3985
1487,3,6,1,1.086,734
1488,7,7,7,1.086,7992
1489,6,6,1,1.086,7674
1490,5,7,5,1.086,2614
1491,4,7,1,1.086,6500
1492,6,7,1,1.086,3056
1493,2,7,3,1.086,5962
1494,5,7,1,1.086,11
1495,6,8,1,1.086,3030
1496,4,8,6,1.086,2613
1497,6,8,7,1.086,4343
1498,1,6,1,1.086,1787
1499,6,9,1,1.086,7748
1500,7,9,1,1.085,2261
1501,4,7,1,1.085,6986
1502,5,8,5,1.085,2144
1503,5,8,5,1.085,139
1504,6,7,7,1.085,6888
1505,3,6,1,1.085,6351
1506,6,7,7,1.085,2981
1507,5,7,5,1.085,9081
1508,6,7,6,1.085,1576
1509,6,8,6,1.085,7687
1510,6,7,7,1.085,3846
1511,4,7,6,1.085,2129
1512,6,9,1,1.085,5588
1513,7,8,7,1.085,2212
1514,5,9,1,1.085,7089
1515,4,7,5,1.084,483
1516,6,7,1,1.084,3329
1517,6,10,7,1.084,1283
1518,6,8,1,1.084,5542
1519,6,7,1,1.084,6537
1520,2,4,3,1.084,7342
1521,3,8,4,1.084,5426
1522,5,8,5,1.084,6795
1523,4,10,1,1.084,6496
1524,6,7,1,1.084,3809
1525,3,9,4,1.084,3698
1526,3,7,1,1.084,1674
1527,6,6,1,1.084,7248
1528,5,8,1,1.084,7211
1529,8,8,8,1.084,7948
1530,8,8,8,1.084,1601
1531,3,8,1,1.084,5442
1532,2,7,3,1.084,4421
1533,2,7,2,1.084,8022
1534,6,7,1,1.084,1600
1535,4,7,1,1.084,5829
1536,6,8,1,1.084,5988
1537,5,6,6,1.084,1764
1538,4,6,1,1.084,2819
1539,6,7,7,1.083,7121
1540,7,7,7,1.083,7183
1541,5,9,5,1.083,6317
1542,6,8,1,1.083,4814
1543,4,7,1,1.083,4740
1544,4,8,5,1.083,2076
1545,4,7,1,1.083,5540
1546,4,7,1,1.083,8859
1547,3,8,1,1.083,1745
1548,5,8,5,1.083,4046
1549,5,7,6,1.083,7303
1550,3,6,1,1.083,8085
1551,2,8,5,1.083,3117
1552,3,9,4,1.083,5145
1553,5,8,6,1.082,3002
1554,3,7,1,1.082,3495
1555,2,6,2,1.082,6581
1556,4,7,1,1.082,6520
1557,3,9,5,1.082,4002
1558,7,8,8,1.082,5010
1559,8,8,1,1.082,4299
1560,5,6,1,1.082,1863
1561,4,8,1,1.082,8873
1562,6,9,6,1.082,1425
1563,7,8,7,1.082,4943
1564,2,9,2,1.082,2209
1565,2,7,1,1.082,4699
1566,1,7,1,1.082,7422
1567,1,7,1,1.082,4998
1568,5,7,1,1.082,8087
1569,3,4,4,1.081,3824
1570,5,8,7,1.081,1823
1571,3,7,1,1.081,6123
1572,3,7,4,1.081,518
1573,6,6,1,1.081,6686
1574,5,7,1,1.081,7452
1575,2,4,1,1.081,2220
1576,3,5,1,1.081,5225
1577,5,6,1,1.081,3049
1578,2,8,1,1.081,6195
1579,3,8,3,1.081,1547
1580,3,8,1,1.081,3472
1581,5,7,1,1.081,754
1582,8,8,8,1.081,4353
1583,4,7,1,1.081,5414
1584,3,7,4,1.081,8007
1585,3,7,1,1.081,6011
1586,3,8,1,1.081,1116
1587,2,8,1,1.081,4020
1588,4,9,1,1.081,5875
1589,4,6,1,1.081,1922
1590,2,8,3,1.081,5003
1591,4,8,6,1.081,2603
1592,4,8,1,1.081,1612
1593,4,6,5,1.08,6563
1594,4,8,1,1.08,5061
1595,6,7,1,1.08,282
1596,5,8,1,1.08,7455
1597,5,8,1,1.08,2024
1598,3,6,1,1.08,4957
1599,3,9,4,1.08,5280
1600,7,7,7,1.08,5858
1601,7,7,7,1.08,5317
1602,6,7,6,1.08,7623
1603,2,7,2,1.08,7056
1604,4,8,1,1.08,2094
1605,4,8,5,1.08,1948
1606,7,9,8,1.08,812
1607,3,7,1,1.08,3268
1608,5,6,5,1.08,6443
1609,5,8,6,1.08,2748
1610,3,7,4,1.08,9162
1611,3,6,4,1.08,9198
1612,4,8,1,1.08,4771
1613,5,6,1,1.08,3078
1614,5,8,1,1.08,5533
1615,4,7,5,1.08,4640
1616,4,7,4,1.08,7377
1617,2,7,3,1.08,6855
1618,2,6,1,1.08,8242
1619,4,7,1,1.079,3442
1620,5,5,1,1.079,4934
1621,3,6,4,1.079,7447
1622,2,8,5,1.079,6633
1623,5,7,1,1.079,5073
1624,4,6,4,1.079,304
1625,7,8,7,1.079,3404
1626,5,8,5,1.079,792
1627,7,7,1,1.079,7855
1628,2,6,1,1.079,2801
1629,5,7,7,1.079,4092
1630,3,8,1,1.079,1679
1631,5,8,5,1.079,7641
1632,3,8,1,1.079,3151
1633,2,4,1,1.079,8798
1634,6,7,7,1.079,7653
1635,8,8,8,1.079,6139
1636,8,8,8,1.079,4393
1637,8,8,8,1.079,1613
1638,5,7,1,1.079,5150
1639,3,7,1,1.079,2491
1640,5,9,1,1.079,4115
1641,3,8,3,1.079,5316
1642,4,5,1,1.079,104
1643,4,6,1,1.079,105
1644,3,6,4,1.079,5203
1645,3,8,1,1.079,259
1646,4,8,1,1.079,2549
1647,4,5,4,1.078,5641
1648,3,6,4,1.078,5256
1649,5,6,5,1.078,633
1650,2,8,1,1.078,4167
1651,5,8,1,1.078,2992
1652,7,8,7,1.078,5559
1653,3,7,4,1.078,6381
1654,4,8,5,1.078,3581
1655,6,7,1,1.078,3625
1656,5,6,5,1.078,9012
1657,2,8,2,1.078,4856
1658,2,7,3,1.078,9233
1659,2,5,1,1.078,1421
1660,6,7,1,1.078,5338
1661,4,8,4,1.078,6416
1662,7,8,7,1.078,4911
1663,3,6,4,1.078,1558
1664,2,8,3,1.078,3886
1665,3,6,1,1.078,8266
1666,3,6,4,1.077,7760
1667,6,6,1,1.077,3801
1668,6,7,1,1.077,4939
1669,3,8,1,1.077,1587
1670,2,7,1,1.077,1481
1671,5,8,1,1.077,6902
1672,2,7,1,1.077,4908
1673,2,7,3,1.077,2014
1674,3,7,1,1.077,5147
1675,2,7,3,1.077,1611
1676,4,9,1,1.077,8556
1677,3,4,3,1.077,5941
1678,3,4,1,1.077,73
1679,5,6,1,1.077,4511
1680,4,8,1,1.077,7491
1681,2,7,3,1.077,3819
1682,2,7,1,1.077,768
1683,5,7,1,1.077,8951
1684,3,6,1,1.077,6192
1685,5,7,1,1.077,6882
1686,5,7,5,1.077,2778
1687,3,7,1,1.077,1485
1688,1,6,1,1.077,999
1689,3,6,1,1.077,1767
1690,3,7,4,1.077,7733
1691,3,8,4,1.077,4629
1692,4,7,1,1.077,116
1693,3,7,3,1.076,6691
1694,3,6,4,1.076,4656
1695,6,6,6,1.076,1609
1696,6,6,6,1.076,5565
1697,3,6,1,1.076,5006
1698,5,6,1,1.076,3054
1699,2,8,1,1.076,7322
1700,3,7,3,1.076,2079
1701,3,6,1,1.076,5892
1702,5,7,1,1.076,4622
1703,5,6,1,1.076,3795
1704,5,8,7,1.076,3452
1705,2,8,3,1.076,4673
1706,4,7,5,1.076,4172
1707,2,9,1,1.076,4285
1708,4,8,6,1.076,809
1709,3,5,1,1.076,3137
1710,7,7,7,1.076,995
1711,2,7,4,1.076,870
1712,5,5,1,1.076,2690
1713,2,8,3,1.076,2695
1714,3,6,1,1.076,4198
1715,3,9,1,1.076,9276
1716,7,8,7,1.076,5532
1717,2,6,1,1.075,5363
1718,5,7,1,1.075,119
1719,2,8,2,1.075,4672
1720,5,8,6,1.075,4354
1721,5,7,6,1.075,5803
1722,4,7,1,1.075,7022
1723,3,6,4,1.075,1603
1724,3,8,3,1.075,1376
1725,4,6,5,1.075,6423
1726,3,7,4,1.075,8425
1727,3,4,1,1.075,5488
1728,5,7,6,1.075,1859
1729,7,7,7,1.075,8540
1730,4,4,1,1.075,8566
1731,5,7,5,1.075,6332
1732,3,6,4,1.075,2837
1733,5,6,1,1.075,8710
1734,2,7,1,1.075,2949
1735,2,7,3,1.075,7500
1736,3,5,1,1.075,2125
1737,3,5,1,1.075,5196
1738,4,6,1,1.075,2197
1739,3,7,5,1.075,3253
1740,3,7,4,1.075,5425
1741,4,6,1,1.075,5184
1742,3,6,4,1.075,46
1743,4,6,5,1.075,5973
1744,3,7,3,1.075,3566
1745,5,6,1,1.075,3337
1746,6,7,7,1.074,1271
1747,5,6,1,1.074,1885
1748,4,6,4,1.074,7600
1749,3,6,1,1.074,5405
1750,2,4,1,1.074,8492
1751,4,5,1,1.074,2073
1752,5,6,6,1.074,6868
1753,5,5,5,1.074,6736
1754,5,5,5,1.074,5696
1755,5,7,1,1.074,4616
1756,3,6,1,1.074,3697
1757,2,7,1,1.074,7181
1758,3,7,1,1.074,5450
1759,6,7,6,1.074,1138
1760,5,7,1,1.074,4228
1761,5,7,5,1.074,4333
1762,2,7,3,1.074,2424
1763,4,6,4,1.074,7209
1764,4,6,1,1.074,3969
1765,2,8,4,1.074,5352
1766,3,7,4,1.074,1693
1767,3,7,4,1.074,549
1768,3,5,1,1.074,5826
1769,6,6,6,1.074,4596
1770,6,7,1,1.074,6078
1771,4,8,1,1.073,1233
1772,6,7,1,1.073,4336
1773,6,7,1,1.073,3097
1774,6,7,1,1.073,6974
1775,2,6,1,1.073,2174
1776,3,5,3,1.073,1851
1777,3,7,1,1.073,4091
1778,4,7,5,1.073,4041
1779,4,6,1,1.073,1831
1780,5,5,1,1.073,6889
1781,3,6,1,1.073,6448
1782,4,8,1,1.073,4232
1783,2,7,3,1.073,8830
1784,5,5,1,1.073,5343
1785,4,5,1,1.073,5591
1786,3,7,4,1.073,6461
1787,3,5,4,1.073,9059
1788,5,5,5,1.073,4260
1789,2,6,3,1.073,4212
1790,2,8,1,1.073,6542
1791,4,4,1,1.073,6982
1792,5,6,1,1.073,1697
1793,4,6,5,1.073,3313
1794,7,7,7,1.073,6257
1795,4,5,1,1.073,6212
1796,5,6,1,1.073,2850
1797,4,6,5,1.073,5016
1798,6,8,6,1.072,8358
1799,4,7,5,1.072,2524
1800,3,6,4,1.072,6748
1801,5,6,5,1.072,1719
1802,4,8,1,1.072,5135
1803,5,6,1,1.072,4977
1804,3,5,3,1.072,6327
1805,5,6,5,1.072,8598
1806,4,6,1,1.072,1991
1807,4,4,1,1.072,7311
1808,7,7,7,1.072,5112
1809,5,8,1,1.072,7086
1810,2,6,1,1.072,4608
1811,7,7,7,1.072,3125
1812,5,5,1,1.072,185
1813,5,6,1,1.072,380
1814,6,7,6,1.072,5714
1815,3,7,1,1.072,871
1816,4,6,1,1.072,6651
1817,1,6,1,1.072,5222
1818,2,6,1,1.072,6805
1819,7,7,1,1.072,5805
1820,1,6,2,1.072,248
